Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Mahou Shoujo Lyrical Nanoha,Magical Girl Lyrical Nanoha,7.41,2031,2209,104,TV,13,Finished Airing,"Oct 3, 2004 to Dec 26, 2004","Starchild Records,       Omnibus Japan","Discotek Media,       Geneon Entertainment USA",Seven Arcs,Original,"Action, Comedy, Drama, Fantasy",Mahou Shoujo,25 min. per ep.,PG-13 - Teens 13 or older,1053,Fall 2004,Sundays at 00:30 (JST),
Mai-HiME,My-Hime,7.41,1877,2210,116,TV,26,Finished Airing,"Oct 1, 2004 to Apr 1, 2005","Bandai Visual,       TV Tokyo Music,       Studio Zain","Funimation,       Bandai Entertainment",Sunrise,Original,"Action, Fantasy, Girls Love","Mahou Shoujo, School",23 min. per ep.,PG-13 - Teens 13 or older,1156,Fall 2004,Fridays at 01:30 (JST),
Meitantei Conan Magic File 3: Shinichi to Ran Mahjong Pai to Tanabata no Omoide,Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,7.41,5866,2211,12,OVA,1,Finished Airing,39921,"None found, add some","None found, add some",TMS Entertainment,Manga,Mystery,,20 min.,PG-13 - Teens 13 or older,13,,,Shounen
Mitsuboshi Colors,,7.41,2067,2212,101,TV,12,Finished Airing,"Jan 7, 2018 to Mar 25, 2018","Frontier Works,       Movic,       AT-X,       Grooove,       Hakuhodo DY Music & Pictures,       Kadokawa Media House,       Kadokawa",Sentai Filmworks,SILVER LINK.,Manga,Slice of Life,"CGDCT, Iyashikei",23 min. per ep.,PG-13 - Teens 13 or older,338,Winter 2018,Sundays at 22:30 (JST),Shounen
Mugen no Ryvius,Infinite Ryvius,7.41,3322,2213,45,TV,26,Finished Airing,"Oct 6, 1999 to Mar 29, 2000","TV Tokyo,       Bandai Visual,       Yomiko Advertising","Bandai Entertainment,       Sentai Filmworks",Sunrise,Original,"Award Winning, Drama, Sci-Fi","Mecha, Military, Psychological, Space",23 min. per ep.,PG-13 - Teens 13 or older,338,Fall 1999,Wednesdays at 18:00 (JST),
Pokemon (2023),Pokémon Horizons: The Series,7.41,4094,2214,29,TV,Unknown,Currently Airing,"Apr 14, 2023 to ?",TV Tokyo,"None found, add some",OLM,Game,"Action, Adventure, Comedy, Fantasy",,24 min.,PG - Children,275,Spring 2023,Fridays at 18:55 (JST),Kids
Pokemon Legends Arceus: Yuki Hodo Kishi Futaai,Pokémon: Hisuian Snow,7.41,5236,2215,16,ONA,3,Finished Airing,"May 18, 2022 to Jun 22, 2022","None found, add some","None found, add some",Wit Studio,Game,"Action, Adventure, Fantasy",,10 min. per ep.,PG - Children,55,,,Kids
Pokemon XY,Pokémon the Series: XY,7.41,1368,2216,174,TV,93,Finished Airing,"Oct 17, 2013 to Oct 22, 2015",TV Tokyo,The Pokemon Company International,OLM,Game,"Action, Adventure, Comedy, Fantasy",,23 min. per ep.,PG - Children,601,Fall 2013,Thursdays at 19:00 (JST),Kids
Pretty Rhythm: Aurora Dream,,7.41,4604,2217,23,TV,51,Finished Airing,"Apr 9, 2011 to Mar 31, 2012","None found, add some","None found, add some",Tatsunoko Production,Game,Sports,"Idols (Female), Music",23 min. per ep.,PG - Children,185,Spring 2011,Saturdays at 10:00 (JST),
Rozen Maiden,,7.41,1183,2218,206,TV,12,Finished Airing,"Oct 8, 2004 to Dec 24, 2004","Mellow Head,       Pony Canyon,       TBS,       Memory-Tech,       Studio Jack","Sentai Filmworks,       Geneon Entertainment USA",Nomad,Manga,"Action, Comedy, Drama, Fantasy",,24 min. per ep.,PG-13 - Teens 13 or older,1981,Fall 2004,Fridays at 01:55 (JST),Seinen
Sakigake!! Otokojuku,Charge!! Men's Private School,7.41,5503,2219,14,TV,34,Finished Airing,"Feb 25, 1988 to Nov 14, 1988",Lantis,"None found, add some",Toei Animation,Manga,"Action, Comedy","Delinquents, Martial Arts, School",24 min. per ep.,R - 17+ (violence & profanity),113,Winter 1988,Mondays at 19:00 (JST),Shounen
Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,,7.41,5258,2220,16,Special,1,Finished Airing,39448,"None found, add some","None found, add some",Shaft,Manga,Comedy,"Gag Humor, Parody, School",1 hr. 1 min.,PG-13 - Teens 13 or older,10,,,Shounen
Senyuu. 2,,7.41,2919,2221,57,TV,13,Finished Airing,"Jul 3, 2013 to Sep 25, 2013","TV Tokyo,       Bandai Visual,       Lantis,       Barnum Studio,       Dwango,       Good Smile Company","None found, add some","Ordet,       LIDENFILMS",Web manga,"Action, Comedy, Fantasy",Parody,4 min. per ep.,PG-13 - Teens 13 or older,110,Summer 2013,Unknown,Shounen
Shinryaku! Ika Musume,The Squid Girl,7.41,1202,2222,201,TV,12,Finished Airing,"Oct 5, 2010 to Dec 21, 2010","TV Tokyo,       Lantis,       Pony Canyon,       Studio Jack","Media Blasters,       Sentai Filmworks",Diomedéa,Manga,Comedy,Anthropomorphic,24 min. per ep.,PG-13 - Teens 13 or older,1103,Fall 2010,Tuesdays at 02:00 (JST),Shounen
Soukyuu no Fafner: Dead Aggressor - The Beyond Part 3,,7.41,9353,2223,3,Movie,3,Finished Airing,44148,King Records,"None found, add some","Production I.G,       I.Gzwei",Original,"Action, Drama, Sci-Fi","Mecha, Military",26 min. per ep.,PG-13 - Teens 13 or older,7,,,
Tales of Symphonia The Animation: Sekai Tougou-hen,,7.41,4468,2224,24,OVA,3,Finished Airing,"Nov 23, 2011 to Oct 24, 2012","None found, add some",Discotek Media,ufotable,Game,"Action, Adventure, Fantasy",Martial Arts,39 min. per ep.,PG-13 - Teens 13 or older,56,,,
Tanaka-kun wa Itsumo Kedaruge Specials,Tanaka-kun is Always Listless Specials,7.41,3743,2225,36,Special,7,Finished Airing,"Jun 24, 2016 to Dec 22, 2016","None found, add some",Sentai Filmworks,SILVER LINK.,Web manga,Slice of Life,"Iyashikei, School",4 min. per ep.,PG-13 - Teens 13 or older,33,,,
Tenchi Muyou! in Love,Tenchi Muyo! In Love,7.41,4476,2226,24,Movie,1,Finished Airing,35175,"Pioneer LDC,       GAGA","Funimation,       Geneon Entertainment USA",AIC,Original,"Action, Comedy, Romance, Sci-Fi","School, Space",1 hr. 34 min.,PG-13 - Teens 13 or older,46,,,
Tetsuwan Birdy Decode,Birdy the Mighty: Decode,7.41,2127,2227,97,TV,13,Finished Airing,"Jul 5, 2008 to Sep 27, 2008","Aniplex,       Shogakukan",Funimation,A-1 Pictures,Manga,"Action, Comedy, Sci-Fi",,24 min. per ep.,PG-13 - Teens 13 or older,399,Summer 2008,Saturdays at 01:00 (JST),Seinen
Toaru Majutsu no Index Movie: Endymion no Kiseki,A Certain Magical Index the Movie: The Miracle of Endymion,7.41,1697,2228,133,Movie,1,Finished Airing,41328,"Geneon Universal Entertainment,       Square Enix,       AT-X,       Warner Bros. Japan,       ASCII Media Works",Funimation,J.C.Staff,Light novel,"Action, Fantasy, Sci-Fi",Super Power,1 hr. 30 min.,R - 17+ (violence & profanity),184,,,
Tokyo Ravens,,7.41,461,2229,489,TV,24,Finished Airing,"Oct 9, 2013 to Mar 26, 2014","Geneon Universal Entertainment,       Movic,       Bushiroad,       Showgate,       Tokyo MX,       i0+,       Fujimi Shobo",Funimation,8bit,Light novel,"Action, Fantasy, Romance",School,23 min. per ep.,PG-13 - Teens 13 or older,2033,Fall 2013,Wednesdays at 00:30 (JST),
Top wo Nerae! & Top wo Nerae 2! Gattai Movie!!,,7.41,5656,2230,13,Movie,2,Finished Airing,38991,"None found, add some","Sentai Filmworks,       Maiden Japan,       Bandai Visual USA",Gainax,Original,"Action, Comedy",Mecha,1 hr. 38 min. per ep.,PG-13 - Teens 13 or older,34,,,
Towa no Quon 3: Mugen no Renza,Towanoquon: The Complicity of Dreams,7.41,3669,2231,37,Movie,1,Finished Airing,40768,"Bandai Visual,       Lantis,       Movic,       Showgate,       Hakuhodo DY Media Partners,       Sony PCL",Sentai Filmworks,Bones,Original,"Action, Sci-Fi, Supernatural","Psychological, Super Power",48 min.,PG-13 - Teens 13 or older,16,,,
Tsurune Movie: Hajimari no Issha,Tsurune the Movie: The First Shot,7.41,4955,2232,19,Movie,1,Finished Airing,44792,"None found, add some",Sentai Filmworks,Kyoto Animation,Light novel,Sports,School,1 hr. 42 min.,PG-13 - Teens 13 or older,59,,,
Urusei Yatsura (2022),Urusei Yatsura,7.41,1361,2233,176,TV,23,Finished Airing,"Oct 14, 2022 to Mar 24, 2023","Aniplex,       Dentsu,       Shogakukan-Shueisha Productions,       Fuji TV,       Shogakukan,       Fuji Creative",Sentai Filmworks,David Production,Manga,"Comedy, Romance, Sci-Fi",,22 min. per ep.,PG-13 - Teens 13 or older,1155,Fall 2022,Fridays at 00:55 (JST),Shounen
WWW.Working!!,WWW.WAGNARIA!!,7.41,1483,2234,158,TV,13,Finished Airing,"Oct 1, 2016 to Dec 24, 2016","Aniplex,       Yomiuri Telecasting,       Lawson",Aniplex of America,A-1 Pictures,Web manga,Comedy,Workplace,23 min. per ep.,PG-13 - Teens 13 or older,289,Fall 2016,Saturdays at 23:30 (JST),
Yamada-kun to 7-nin no Majo: Mou Hitotsu no Suzaku-sai,,7.41,2135,2235,96,OVA,2,Finished Airing,"Dec 17, 2014 to May 15, 2015",Kodansha,"None found, add some",LIDENFILMS,Manga,"Comedy, Romance",School,30 min. per ep.,PG-13 - Teens 13 or older,63,,,Shounen
Yeon-ae Halujeon 2,A Day Before Us 2,7.41,5369,2236,15,ONA,15,Finished Airing,"Mar 30, 2018 to Jul 6, 2018","None found, add some","None found, add some","LICO,       Red Dog Culture House",Original,"Romance, Slice of Life",,2 min. per ep.,PG-13 - Teens 13 or older,27,,,
Shinreigari,Ghost Hound,7.4,1523,2237,153,TV,22,Finished Airing,"Oct 18, 2007 to Apr 4, 2008","WOWOW,       Pony Canyon,       Showgate,       TYO,       Mag Garden",Sentai Filmworks,Production I.G,Original,"Mystery, Supernatural, Suspense",Psychological,25 min. per ep.,PG-13 - Teens 13 or older,843,Fall 2007,Thursdays at 23:30 (JST),
Shugo Chara!,,7.4,1106,2238,220,TV,51,Finished Airing,"Oct 6, 2007 to Sep 27, 2008","TV Tokyo,       Sotsu,       Pony Canyon","None found, add some",Satelight,Manga,"Comedy, Fantasy","Mahou Shoujo, School",24 min. per ep.,PG - Children,2997,Fall 2007,Saturdays at 09:30 (JST),Shoujo
Soukyuu no Fafner: Dead Aggressor - The Beyond Part 4,,7.4,9772,2239,3,Movie,3,Finished Airing,44505,King Records,"None found, add some","Production I.G,       I.Gzwei",Original,"Action, Drama, Sci-Fi","Mecha, Military",24 min. per ep.,PG-13 - Teens 13 or older,11,,,
Suki tte Ii na yo.,"Say ""I Love You.""",7.4,319,2240,657,TV,13,Finished Airing,"Oct 7, 2012 to Dec 30, 2012","Starchild Records,       Yomiko Advertising,       Kodansha,       Magic Capsule,       GANSIS",Sentai Filmworks,Zexcs,Manga,"Drama, Romance",School,23 min. per ep.,PG-13 - Teens 13 or older,4881,Fall 2012,Sundays at 01:00 (JST),Shoujo
Tamako Market,,7.4,539,2241,428,TV,12,Finished Airing,"Jan 10, 2013 to Mar 28, 2013","Animax,       Pony Canyon,       TBS,       Animation Do",Sentai Filmworks,Kyoto Animation,Original,Slice of Life,Iyashikei,23 min. per ep.,PG-13 - Teens 13 or older,1593,Winter 2013,Unknown,
"Tamayura: Hitotose - Attakai Kaze no Omoide, nanode",,7.4,6634,2242,9,Special,1,Finished Airing,41087,"None found, add some","None found, add some",TYO Animations,Original,Slice of Life,"CGDCT, Iyashikei",24 min.,G - All Ages,3,,,
Uchuu Senkan Yamato 2,Star Blazers: The Comet Empire,7.4,6706,2243,9,TV,26,Finished Airing,"Oct 14, 1978 to Apr 7, 1979","Yomiko Advertising,       Academy Productions","None found, add some",Group TAC,Original,"Action, Adventure, Drama, Sci-Fi","Adult Cast, Military, Space",24 min. per ep.,PG-13 - Teens 13 or older,31,Fall 1978,Saturdays at 19:00 (JST),
Wu Geng Ji Zhi Tianqi,,7.4,9579,2244,3,ONA,42,Finished Airing,"Dec 29, 2017 to Oct 5, 2018",Tencent Penguin Pictures,"None found, add some",Sparkly Key Animation Studio,Manga,"Action, Fantasy, Supernatural","Historical, Martial Arts",16 min. per ep.,PG-13 - Teens 13 or older,10,,,
Yao Shen Ji 4th Season,,7.4,7564,2245,6,ONA,52,Finished Airing,"Apr 8, 2020 to Sep 27, 2020",bilibili,"None found, add some",Ruo Hong Culture,Novel,"Action, Adventure, Fantasy, Romance","Martial Arts, Mythology",8 min. per ep.,PG-13 - Teens 13 or older,31,,,
Zero no Tsukaima: Futatsuki no Kishi,The Familiar of Zero: Knight of the Twin Moons,7.4,445,2246,505,TV,12,Finished Airing,"Jul 9, 2007 to Sep 24, 2007","Genco,       Media Factory,       Shochiku,       Happinet Pictures",Sentai Filmworks,J.C.Staff,Light novel,"Action, Adventure, Comedy, Fantasy, Romance, Ecchi","Harem, Isekai, School",23 min. per ep.,PG-13 - Teens 13 or older,1270,Summer 2007,Mondays at 00:30 (JST),
Akazukin Chacha,Red Riding Hood Chacha,7.4,5275,2247,16,TV,74,Finished Airing,"Jan 7, 1994 to Jun 30, 1995","Nihon Ad Systems,       Shueisha","None found, add some",Gallop,Manga,"Adventure, Comedy, Fantasy, Romance",Mahou Shoujo,24 min. per ep.,G - All Ages,95,Winter 1994,Fridays at 18:00 (JST),Shoujo
Bartender: Kami no Glass,Bartender: Glass of God,7.4,2365,2248,82,TV,12,Currently Airing,"Apr 4, 2024 to ?","TV Tokyo,       TOHO animation,       Crunchyroll,       NetEase","None found, add some",Liber,Manga,"Drama, Gourmet","Adult Cast, Workplace",23 min. per ep.,PG-13 - Teens 13 or older,288,Spring 2024,Thursdays at 00:00 (JST),Seinen
Benghuai: Xing Qiong Tiedao - Xuanhuang,Honkai: Star Rail - Ichor of Two Dragons,7.4,14691,2249,724,ONA,1,Finished Airing,45167,"None found, add some","None found, add some","Red Dog Culture House,       miHoYoAnime",Game,"Action, Sci-Fi",,5 min.,PG-13 - Teens 13 or older,3,,,
Bokutachi no Remake,Remake Our Life!,7.4,689,2250,343,TV,12,Finished Airing,"Jul 3, 2021 to Sep 25, 2021","Studio Mausu,       bilibili,       Bushiroad Music,       DMM pictures,       Front Wing,       Bushiroad Move","None found, add some",feel.,Light novel,"Drama, Romance","Adult Cast, Time Travel",25 min. per ep.,PG-13 - Teens 13 or older,2394,Summer 2021,Saturdays at 21:30 (JST),
Chobits,,7.4,465,2251,485,TV,26,Finished Airing,"Apr 3, 2002 to Sep 25, 2002","TBS,       Pioneer LDC","Funimation,       Geneon Entertainment USA",Madhouse,Manga,"Comedy, Drama, Romance, Sci-Fi, Ecchi",,24 min. per ep.,PG-13 - Teens 13 or older,4006,Spring 2002,Wednesdays at 02:20 (JST),Seinen
D4DJ All Mix,,7.4,5659,2252,13,TV,12,Finished Airing,"Jan 13, 2023 to Mar 31, 2023","Dentsu,       Bushiroad,       Tokyo MX,       Bushiroad Music,       Donuts,       BS NTV,       Bushiroad Move,       Bushiroad Creative","None found, add some",SANZIGEN,Mixed media,,"Idols (Female), Music, School",23 min. per ep.,PG-13 - Teens 13 or older,126,Winter 2023,Fridays at 23:00 (JST),
Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,Danganronpa 3: The End of Hope's Peak High School - Hope Arc,7.4,1312,2253,184,TV Special,1,Finished Airing,42642,"None found, add some",Funimation,Lerche,Visual novel,"Action, Horror, Mystery, Suspense","High Stakes Game, Psychological, Survival",24 min.,R - 17+ (violence & profanity),917,,,
Dragon Ball Z Movie 14: Kami to Kami,Dragon Ball Z: Battle of Gods,7.4,1089,2254,223,Movie,1,Finished Airing,41363,"Toei Video,       Fuji TV,       Bandai,       Bandai Namco Games,       Shueisha",Funimation,Toei Animation,Manga,"Action, Adventure, Fantasy","Martial Arts, Super Power",1 hr. 25 min.,PG-13 - Teens 13 or older,276,,,Shounen
Gantz:O,,7.4,2084,2255,100,Movie,1,Finished Airing,42657,"Dentsu,       TOHO,       Lawson HMV Entertainment,       King Records,       Fields,       Kyoraku Industrial Holdings,       Jinnan Studio","None found, add some",Digital Frontier,Manga,"Action, Drama, Horror, Sci-Fi, Suspense","Gore, High Stakes Game, Psychological, Survival",1 hr. 35 min.,R+ - Mild Nudity,359,,,Seinen
Hakuouki OVA,,7.4,5616,2256,14,OVA,2,Finished Airing,40603,"None found, add some","None found, add some",Studio Deen,Visual novel,"Action, Drama, Supernatural","Historical, Samurai",8 min. per ep.,PG-13 - Teens 13 or older,17,,,
Hanhua Riji,God Troubles Me,7.4,7309,2257,7,ONA,12,Finished Airing,"Jul 21, 2019 to Sep 29, 2019","bilibili,       Liyu Culture,       Yunyi Animation ,       Haowan Dongman,       Qizhiying Culture","None found, add some","L²Studio,       TrioPen Studio",Original,"Comedy, Slice of Life, Supernatural",,14 min. per ep.,PG-13 - Teens 13 or older,50,,,
Higurashi no Naku Koro ni Rei,Higurashi: When They Cry – Rei,7.4,1227,2258,196,OVA,5,Finished Airing,"Feb 25, 2009 to Aug 21, 2009","Geneon Universal Entertainment,       Frontier Works,       Sotsu,       Movic",Sentai Filmworks,Studio Deen,Visual novel,"Horror, Mystery, Supernatural, Suspense","Gore, Psychological",29 min. per ep.,PG-13 - Teens 13 or older,463,,,
Hori-san to Miyamura-kun,,7.4,1803,2259,123,OVA,6,Finished Airing,"Sep 26, 2012 to May 25, 2021","None found, add some","None found, add some","Gonzo,       Hoods Entertainment,       Studio Kai,       Marone",Web manga,Romance,School,23 min. per ep.,PG-13 - Teens 13 or older,682,,,
Isekai Shokudou,Restaurant to Another World,7.4,957,2260,256,TV,12,Finished Airing,"Jul 4, 2017 to Sep 19, 2017","TV Tokyo,       Sotsu,       flying DOG,       Nikkatsu,       Avex Pictures,       Crunchyroll,       Dai Nippon Printing,       Shufunotomo",Funimation,SILVER LINK.,Light novel,"Fantasy, Gourmet, Slice of Life","Isekai, Workplace",23 min. per ep.,PG-13 - Teens 13 or older,1019,Summer 2017,Tuesdays at 01:35 (JST),
Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!,Keroro Movie 3,7.4,8287,2261,5,Movie,1,Finished Airing,39508,Kadokawa Pictures Japan,"None found, add some",Sunrise,Manga,"Comedy, Sci-Fi",,1 hr. 35 min.,PG - Children,15,,,Shounen
Kyou kara Maou! R,,7.4,4479,2262,24,OVA,5,Finished Airing,"Oct 26, 2007 to Mar 28, 2008","None found, add some",Discotek Media,Studio Deen,Light novel,"Adventure, Comedy, Fantasy",Isekai,25 min. per ep.,PG-13 - Teens 13 or older,46,,,Shoujo
Level E,,7.4,2159,2263,95,TV,13,Finished Airing,"Jan 11, 2011 to Apr 5, 2011","Aniplex,       TV Tokyo Music,       Sony Music Entertainment,       Sakura Create",Funimation,"Pierrot,       David Production",Manga,"Comedy, Sci-Fi",Gag Humor,24 min. per ep.,R - 17+ (violence & profanity),338,Winter 2011,Tuesdays at Unknown,Shounen
Love Live! School Idol Project,,7.4,504,2264,449,TV,13,Finished Airing,"Jan 6, 2013 to Mar 31, 2013","Bandai Visual,       Lantis,       ASCII Media Works,       Bushiroad","NIS America, Inc.",Sunrise,Other,Slice of Life,"Idols (Female), Music, School",23 min. per ep.,PG-13 - Teens 13 or older,8030,Winter 2013,Sundays at 22:00 (JST),
Majimoji Rurumo: Kanketsu-hen,,7.4,6669,2265,9,OVA,2,Finished Airing,43655,"None found, add some","None found, add some",J.C.Staff,Manga,"Fantasy, Romance, Ecchi",,27 min. per ep.,PG-13 - Teens 13 or older,17,,,Shounen
Meitantei Conan Movie 27: 100-man Dollar no Michishirube,Detective Conan Movie 27,7.4,8125,2266,5,Movie,1,Finished Airing,45394,"Shogakukan-Shueisha Productions,       TOHO,       Nippon Television Network,       Shogakukan,       Yomiuri TV Enterprise","None found, add some",TMS Entertainment,Manga,Mystery,Detective,1 hr. 51 min.,PG-13 - Teens 13 or older,25,,,Shounen
Meitantei Conan OVA 11: London kara no Maru Hi Shirei,Detective Conan OVA 11: A Secret Order from London,7.4,5724,2267,13,OVA,1,Finished Airing,40693,"None found, add some","None found, add some",TMS Entertainment,Manga,"Adventure, Comedy, Mystery",Detective,25 min.,PG-13 - Teens 13 or older,2,,,Shounen
Mieruko-chan,,7.4,451,2268,497,TV,12,Finished Airing,"Oct 3, 2021 to Dec 19, 2021","AT-X,       Magic Capsule,       Tokyo MX,       Docomo Anime Store,       Kadokawa Media House,       BS NTV,       Kadokawa",Funimation,Passione,Web manga,"Comedy, Horror, Supernatural",School,23 min. per ep.,PG-13 - Teens 13 or older,3327,Fall 2021,Sundays at 22:00 (JST),
Mirai Nikki (TV),The Future Diary,7.4,34,2269,2,TV,26,Finished Airing,"Oct 9, 2011 to Apr 15, 2012","Lantis,       Kadokawa Shoten,       Rakuonsha,       KlockWorx,       Dwango",Funimation,asread.,Manga,"Action, Supernatural, Suspense","Gore, High Stakes Game, Psychological, Survival",23 min. per ep.,R+ - Mild Nudity,30613,Fall 2011,Sundays at 23:00 (JST),Shounen
"New Game! Watashi, Shain Ryokou tte Hajimete nanode...",,7.4,2492,2270,75,OVA,1,Finished Airing,42858,"Kadokawa Shoten,       Delfi Sound","None found, add some",Doga Kobo,4-koma manga,Comedy,"Adult Cast, CGDCT",22 min.,PG-13 - Teens 13 or older,46,,,
Nichijou: Nichijou no 0-wa,Nichijou - My Ordinary Life Episode 0,7.4,2303,2271,86,OVA,1,Finished Airing,40614,Animation Do,Funimation,Kyoto Animation,Manga,Comedy,"Gag Humor, School",22 min.,PG-13 - Teens 13 or older,57,,,Shounen
One Punch Man 2nd Season Specials,One Punch Man Season 2 Specials,7.4,1717,2272,132,Special,6,Finished Airing,"Oct 25, 2019 to Mar 27, 2020","None found, add some",VIZ Media,J.C.Staff,Web manga,"Action, Comedy","Adult Cast, Parody, Super Power",12 min. per ep.,R - 17+ (violence & profanity),152,,,Seinen
Psycho-Pass 2,,7.4,318,2273,658,TV,11,Finished Airing,"Oct 10, 2014 to Dec 19, 2014","Production I.G,       Dentsu,       Fuji TV,       Nitroplus,       Sony Music Entertainment,       TOHO animation,       Kyoraku Industrial Holdings",Funimation,Tatsunoko Production,Original,"Action, Mystery, Sci-Fi, Suspense","Adult Cast, Detective, Psychological",23 min. per ep.,R - 17+ (violence & profanity),1493,Fall 2014,Fridays at 00:50 (JST),
Puchi Pri*Yucie,Petite Princess Yucie,7.4,5349,2274,15,TV,26,Finished Airing,"Sep 30, 2002 to Mar 24, 2003","None found, add some",ADV Films,"Gainax,       AIC",Game,"Comedy, Fantasy",,25 min. per ep.,G - All Ages,104,Fall 2002,Mondays at 18:00 (JST),
Saki: Zenkoku-hen,Saki: The Nationals,7.4,3710,2275,36,TV,13,Finished Airing,"Jan 6, 2014 to Apr 7, 2014","TV Tokyo,       Square Enix,       Lantis,       Pony Canyon","None found, add some",Studio Gokumi,Manga,Slice of Life,"School, Strategy Game",24 min. per ep.,PG-13 - Teens 13 or older,124,Winter 2014,Mondays at 01:35 (JST),Seinen
Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,,7.4,6222,2276,10,Special,1,Finished Airing,39687,"None found, add some","None found, add some",Shaft,Manga,Comedy,"Gag Humor, Parody, School",56 min.,PG-13 - Teens 13 or older,5,,,Shounen
Kingsglaive: Final Fantasy XV,,7.39,2846,2277,60,Movie,1,Finished Airing,42560,Square Enix,"None found, add some",Square Enix Visual Works,Game,Action,,1 hr. 55 min.,PG-13 - Teens 13 or older,154,,,
Lupin Zero,,7.39,6538,2278,9,ONA,6,Finished Airing,"Dec 16, 2022 to Jan 13, 2023",TMS Entertainment,Sentai Filmworks,Telecom Animation Film,Manga,"Action, Comedy",,26 min. per ep.,R+ - Mild Nudity,36,,,Seinen
Mahou Sensei Negima!: Shiroki Tsubasa Ala Alba,,7.39,3990,2279,31,OVA,3,Finished Airing,"Aug 12, 2008 to Feb 17, 2009","None found, add some","None found, add some","Shaft,       Studio Pastoral",Manga,"Adventure, Comedy, Romance, Supernatural, Ecchi","Harem, Vampire",30 min. per ep.,PG-13 - Teens 13 or older,42,,,Shounen
Mahouka Koukou no Rettousei,The Irregular at Magic High School,7.39,139,2280,1,TV,26,Finished Airing,"Apr 6, 2014 to Sep 28, 2014","Aniplex,       Square Enix,       Movic,       ASCII Media Works",Aniplex of America,Madhouse,Light novel,"Action, Fantasy, Romance, Sci-Fi",School,23 min. per ep.,PG-13 - Teens 13 or older,11052,Spring 2014,Sundays at 00:30 (JST),
Mahouka Koukou no Rettousei 3rd Season,The Irregular at Magic High School Season 3,7.39,2095,2281,99,TV,13,Currently Airing,"Apr 5, 2024 to ?","Aniplex,       Square Enix,       Movic,       Straight Edge,       Kadokawa","None found, add some",8bit,Light novel,"Action, Fantasy, Romance, Sci-Fi",School,23 min. per ep.,PG-13 - Teens 13 or older,397,Spring 2024,Fridays at 23:30 (JST),
Majo to Yajuu,The Witch and the Beast,7.39,1732,2282,130,TV,12,Finished Airing,"Jan 12, 2024 to Apr 5, 2024","TBS,       Kodansha,       DAX Production,       NBCUniversal Entertainment Japan,       BS11,       Crunchyroll,       Nichion,       MAGNET","None found, add some",Yokohama Animation Lab,Manga,"Action, Fantasy",,24 min. per ep.,R - 17+ (violence & profanity),762,Winter 2024,Fridays at 01:28 (JST),Seinen
Mardock Scramble: The Third Exhaust,,7.39,3770,2283,35,Movie,1,Finished Airing,41181,"Aniplex,       Starchild Records",Sentai Filmworks,GoHands,Novel,"Action, Sci-Fi",Psychological,1 hr. 8 min.,R+ - Mild Nudity,53,,,
Medaka Box Abnormal,,7.39,1594,2284,144,TV,12,Finished Airing,"Oct 11, 2012 to Dec 27, 2012","TV Tokyo,       Lantis,       Hakoniwa Academy Student Council",Sentai Filmworks,Gainax,Manga,"Action, Comedy, Ecchi","Martial Arts, School, Super Power",24 min. per ep.,PG-13 - Teens 13 or older,282,Fall 2012,Thursdays at 01:35 (JST),Shounen
Meitantei Conan: Hiiro no Fuzai Shoumei,Detective Conan: The Scarlet Alibi,7.39,7488,2285,6,Movie,1,Finished Airing,44238,"None found, add some","None found, add some",TMS Entertainment,Manga,"Action, Comedy, Drama, Mystery",Detective,1 hr. 32 min.,PG-13 - Teens 13 or older,33,,,Shounen
Minami-ke Omatase,,7.39,4407,2286,25,OVA,1,Finished Airing,41187,Starchild Records,"None found, add some",feel.,Manga,"Comedy, Slice of Life",CGDCT,25 min.,PG-13 - Teens 13 or older,6,,,Seinen
Osomatsu-san 3rd Season,,7.39,4588,2287,23,TV,25,Finished Airing,"Oct 13, 2020 to Mar 30, 2021","TV Tokyo,       Dentsu,       Rakuonsha,       Avex Pictures,       Daiichi Shokai","None found, add some",Pierrot,Manga,Comedy,"Gag Humor, Parody",23 min. per ep.,R - 17+ (violence & profanity),107,Fall 2020,Tuesdays at 01:30 (JST),
Osomatsu-san Special,Mr. Osomatsu Episode 3.5: Virgin Heroes,7.39,6018,2288,11,Special,1,Finished Airing,42398,Avex Pictures,"None found, add some",Pierrot,Manga,Comedy,"Gag Humor, Parody",21 min.,PG-13 - Teens 13 or older,5,,,
Pokemon,Pokémon,7.39,341,2289,634,TV,276,Finished Airing,"Apr 1, 1997 to Nov 14, 2002","TV Tokyo,       TV Tokyo Music,       Studio Jack","VIZ Media,       4Kids Entertainment",OLM,Game,"Action, Adventure, Comedy, Fantasy",,24 min. per ep.,PG - Children,5401,Spring 1997,Thursdays at 19:00 (JST),Kids
