Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics
PriPri Chii-chan!!,PriPri Chi-chan!!,6.36,9377,7587,3,TV,36,Finished Airing,"Apr 15, 2017 to Dec 16, 2017",Spring 2017,Saturdays at 06:30 (JST),"None found, add some","None found, add some",OLM,Manga,"Comedy, Sci-Fi",,12 min. per ep.,G - All Ages,11,Shoujo
Rokushin Gattai GodMars,God Mars,6.36,9902,7588,3,TV,64,Finished Airing,"Oct 2, 1981 to Dec 24, 1982",Fall 1981,Unknown,"None found, add some",Discotek Media,"Tokyo Movie Shinsha,       Studio Cockpit",Manga,"Action, Sci-Fi","Mecha, Space",24 min. per ep.,PG-13 - Teens 13 or older,2,
Sakura Taisen: Le Nouveau Paris,,6.36,9701,7589,3,OVA,3,Finished Airing,"Oct 20, 2004 to Mar 16, 2005",,,"Pony Canyon,       Sega,       Imagine","None found, add some",Radix,Game,"Adventure, Sci-Fi","Mecha, Performing Arts",31 min. per ep.,PG-13 - Teens 13 or older,2,
Sanctuary,,6.36,8092,7590,5,OVA,1,Finished Airing,01-May-96,,,"VAP,       TOHO",VIZ Media,Pastel,Manga,"Action, Drama, Suspense","Detective, Organized Crime",1 hr. 7 min.,R+ - Mild Nudity,12,Seinen
Sexy Commando Gaiden: Sugoi yo!! Masaru-san Specials,,6.36,11662,7591,1,Special,2,Finished Airing,"Apr 2, 1998 to Apr 3, 1998",,,"Madhouse,       Bandai Visual","None found, add some",Magic Bus,Manga,Comedy,"Martial Arts, School",8 min. per ep.,R - 17+ (violence & profanity),1,Shounen
Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru Recap,Cautious Hero: The Hero Is Overpowered but Overly Cautious Recap,6.36,4391,7592,25,TV Special,1,Finished Airing,11-Dec-19,,,Kadokawa,"None found, add some",White Fox,Light novel,"Action, Adventure, Comedy, Fantasy",,23 min.,PG-13 - Teens 13 or older,26,
Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,Araiso Private High School Student Council Executive Committee,6.36,7263,7593,7,OVA,2,Finished Airing,"Mar 29, 2002 to Jul 26, 2002",,,"Movic,       Tokuma Shoten","None found, add some",Nippon Animation,Manga,"Boys Love, Comedy, Sports",,26 min. per ep.,PG-13 - Teens 13 or older,10,
Tetsujin 28-gou,Gigantor,6.36,9203,7594,4,TV,96,Finished Airing,"Oct 20, 1963 to May 27, 1965",Fall 1963,Unknown,"None found, add some","None found, add some",Eiken,Manga,"Adventure, Sci-Fi",Mecha,25 min. per ep.,G - All Ages,12,Shounen
Uchuu Senkan Tiramisù II Specials,Space Battleship Tiramisu Zwei Specials,6.36,10776,7595,2,Special,4,Finished Airing,30-Jan-19,,,"None found, add some","None found, add some",Gonzo,Web manga,"Comedy, Sci-Fi","Mecha, Parody, Space",7 min. per ep.,PG-13 - Teens 13 or older,0,
Wanpaku Ouji no Orochi Taiji,The Little Prince and the Eight-Headed Dragon,6.36,9656,7596,3,Movie,1,Finished Airing,24-Mar-63,,,"None found, add some","None found, add some",Toei Animation,Original,"Adventure, Award Winning, Fantasy",,1 hr. 26 min.,PG - Children,10,
Yatogame-chan Kansatsu Nikki Nisatsume,Yatogame-chan Kansatsu Nikki 2,6.36,4945,7597,19,TV,12,Finished Airing,"Jan 5, 2020 to Mar 22, 2020",Winter 2020,Sundays at 21:54 (JST),Cloud22,"None found, add some","Creators in Pack,       Saetta",4-koma manga,"Comedy, Slice of Life",School,3 min. per ep.,PG-13 - Teens 13 or older,5,Shounen
Yichang Shengwu Jianwenlu,Journal of the Mysterious Creatures,6.36,5628,7598,13,ONA,13,Finished Airing,"Jun 28, 2019 to Sep 20, 2019",,,bilibili,"None found, add some",MMT Technology,Web novel,Supernatural,Vampire,21 min. per ep.,PG-13 - Teens 13 or older,45,
Yurumates 3D Plus,,6.36,8402,7599,5,TV,13,Finished Airing,"Jul 3, 2012 to Sep 25, 2012",Summer 2012,Unknown,"DAX Production,       Takeshobo,       Right Gauge,       Dwango Music Entertainment,       eNa","None found, add some",C2C,4-koma manga,"Comedy, Slice of Life",,3 min. per ep.,PG-13 - Teens 13 or older,1,Seinen
Zhandou Wang Zhi Jufeng Zhan Hun,Infinity Nado,6.36,13379,7600,1,TV,52,Finished Airing,"Aug 23, 2012 to Aug 18, 2013",Summer 2012,Unknown,Alpha Group Co. Ltd.,"None found, add some",Alpha Animation,Original,Action,,24 min. per ep.,PG - Children,22,
Shin Hikari Shinwa: Palutena no Kagami,Kid Icarus: Uprising,6.35,8882,7601,4,ONA,3,Finished Airing,"Mar 13, 2012 to Mar 19, 2012",,,"None found, add some","None found, add some","Production I.G,       Studio 4°C,       Shaft",Game,"Adventure, Comedy, Fantasy",,6 min. per ep.,PG-13 - Teens 13 or older,3,
Tensai Bakabon,,6.35,11902,7602,1,TV,40,Finished Airing,"Sep 25, 1971 to Jun 24, 1972",Fall 1971,Unknown,"Tokyo Movie Shinsha,       Yomiuri Telecasting,       Imagica","None found, add some","None found, add some",Unknown,"Comedy, Slice of Life",Gag Humor,30 min. per ep.,G - All Ages,3,
Tian Xin Ge Ge,Ori-Princess,6.35,16071,7603,514,TV,52,Finished Airing,"Oct 4, 2011 to Nov 24, 2011",Fall 2011,Unknown,"None found, add some","None found, add some",Puzzle Animation Studio Limited,Original,Comedy,Historical,22 min. per ep.,PG - Children,5,Kids
Tokyo 24-ku,Tokyo 24th Ward,6.35,2671,7604,67,TV,12,Finished Airing,"Jan 6, 2022 to Apr 7, 2022",Winter 2022,Thursdays at 00:30 (JST),"Aniplex,       Movic,       Nitroplus,       Nagoya Broadcasting Network,       BS11,       ABC Animation",Aniplex of America,CloverWorks,Original,"Mystery, Sci-Fi",Super Power,24 min. per ep.,PG-13 - Teens 13 or older,210,
Watashi dake no Okosama Lunch,My Precious Lunch,6.35,14316,7605,818,Movie,1,Finished Airing,23-Sep-22,,,"None found, add some","None found, add some","None found, add some",Original,"Action, Fantasy",Mahou Shoujo,6 min.,G - All Ages,0,
Wonder Garden,,6.35,7126,7606,7,ONA,1,Finished Airing,19-Oct-13,,,"None found, add some",Sentai Filmworks,Studio Colorido,Original,Fantasy,,4 min.,PG - Children,4,
Yinhe Zhi Xin,Foreordination,6.35,12875,7607,1,ONA,12,Finished Airing,"Oct 25, 2022 to Jan 5, 2023",,,bilibili,"None found, add some",Chosen,Novel,"Action, Sci-Fi",,24 min. per ep.,PG-13 - Teens 13 or older,3,
Yume de Aetara,If I See You in My Dreams,6.35,7875,7608,6,OVA,3,Finished Airing,"Apr 21, 1998 to Dec 19, 1998",,,TBS,Media Blasters,J.C.Staff,Manga,"Comedy, Drama, Romance, Ecchi",,27 min. per ep.,PG-13 - Teens 13 or older,10,Seinen
Yurumates,,6.35,7406,7609,7,OVA,1,Finished Airing,24-Apr-09,,,"Indeprox,       Takeshobo,       indigo line","None found, add some","None found, add some",4-koma manga,"Comedy, Slice of Life",,37 min.,PG-13 - Teens 13 or older,4,Seinen
Anata wo Zutto Aishiteru,,6.35,12137,7610,1,Movie,1,Finished Airing,06-Jun-15,,,Media Castle,Discotek Media,"None found, add some",Picture book,"Adventure, Fantasy",Anthropomorphic,1 hr. 22 min.,G - All Ages,2,Kids
Argonavis Movie: Ryuusei no Obligato,Argonavis the Movie: Ryusei no Obligato,6.35,12080,7611,1,Movie,1,Finished Airing,19-Nov-21,,,"Ultra Super Pictures,       Bushiroad","None found, add some",SANZIGEN,Mixed media,Drama,Music,1 hr. 29 min.,PG-13 - Teens 13 or older,11,
Ba Ma Laizi Er Ciyuan,My ACG Parents,6.35,11864,7612,1,ONA,24,Finished Airing,"Oct 10, 2021 to Dec 26, 2021",,,bilibili,"None found, add some",Paper Animation,Manga,Comedy,School,4 min. per ep.,PG-13 - Teens 13 or older,4,
Battle Spirits: Shounen Toppa Bashin,,6.35,9152,7613,4,TV,50,Finished Airing,"Sep 7, 2008 to Sep 6, 2009",Fall 2008,Unknown,"Toei Animation,       Sotsu,       Nagoya Broadcasting Network","None found, add some",Sunrise,Card game,,Strategy Game,24 min. per ep.,PG - Children,13,Shounen
Burn Up! W,Burn-Up W: On the Case & In your Face,6.35,6073,7614,11,OVA,4,Finished Airing,"Apr 10, 1996 to Sep 26, 1996",,,Media Rings,ADV Films,AIC,Original,"Action, Comedy, Sci-Fi, Ecchi",Mecha,26 min. per ep.,R+ - Mild Nudity,5,
Chou Kuse ni Narisou,I'll Make a Habit of It,6.35,10340,7615,2,TV,39,Finished Airing,"Apr 5, 1994 to Jan 3, 1995",Spring 1994,Tuesdays at 18:00 (JST),"None found, add some","None found, add some",Studio Kikan,Manga,"Comedy, Romance","Crossdressing, School",25 min. per ep.,PG-13 - Teens 13 or older,5,Shoujo
Cyborg 009: The Cyborg Soldier - Kami no Ubugoe,,6.35,12184,7616,1,Special,1,Finished Airing,27-Aug-03,,,"None found, add some",Discotek Media,Japan Vistec,Manga,"Action, Adventure, Sci-Fi",Mecha,24 min.,PG-13 - Teens 13 or older,1,Shounen
Daisuki! Hello Kitty,,6.35,9985,7617,3,TV,26,Finished Airing,"Oct 5, 1993 to Mar 29, 1994",Fall 1993,Unknown,Sanrio,ADV Films,"None found, add some",Original,Fantasy,,21 min. per ep.,G - All Ages,8,Kids
Doku Tenshi no Shippo,,6.35,11432,7618,1,Special,4,Finished Airing,"2005 to Feb 26, 2005",,,"None found, add some",Bandai Entertainment,Tokyo Kids,Unknown,"Comedy, Fantasy, Romance",,9 min. per ep.,PG-13 - Teens 13 or older,4,
Domo-kun,,6.35,10170,7619,2,TV,37,Finished Airing,"Dec 22, 1998 to Jan 1, 2008",Winter 1999,Not scheduled once per week,NHK,"None found, add some",dwarf,Other,"Comedy, Slice of Life",,39 sec. per ep.,G - All Ages,12,Kids
Entaku no Kishi Monogatari: Moero Arthur,,6.35,11112,7620,2,TV,30,Finished Airing,"Sep 9, 1979 to Mar 30, 1980",Fall 1979,Sundays at 19:00 (JST),"None found, add some","None found, add some",Toei Animation,Unknown,"Adventure, Drama, Romance",Historical,24 min. per ep.,PG-13 - Teens 13 or older,5,
Gekitou! Crush Gear Turbo: Kaizabaan no Chousen,Crush Gear Turbo The Movie - Kaiservern's Ultimate Challenge,6.35,12576,7621,1,Movie,1,Finished Airing,20-Jul-02,,,"Bandai Visual,       Lantis,       Toei Video","None found, add some",Sunrise,Unknown,Sports,,20 min.,G - All Ages,1,
Ghiblies,,6.35,7210,7622,7,Special,2,Finished Airing,"Apr 8, 2000 to Jul 19, 2002",,,"None found, add some","None found, add some",Studio Ghibli,Original,Comedy,,18 min. per ep.,PG - Children,6,
Gokujou!! Mecha Mote Iinchou,The Best!! Extremely Cool Student Council President,6.35,6828,7623,8,TV,51,Finished Airing,"Apr 4, 2009 to Mar 27, 2010",Spring 2009,Saturdays at 09:00 (JST),"TV Tokyo,       Shogakukan-Shueisha Productions,       Ryukyu Asahi Broadcasting","None found, add some",Shogakukan Music & Digital Entertainment,Manga,"Comedy, Romance",School,24 min. per ep.,PG - Children,18,Shoujo
Happiness!,,6.35,3707,7624,36,TV,12,Finished Airing,"Oct 6, 2006 to Dec 22, 2006",Fall 2006,Unknown,Delfi Sound,Maiden Japan,Artland,Visual novel,"Comedy, Romance","Harem, School",24 min. per ep.,PG-13 - Teens 13 or older,40,
Harukanaru Toki no Naka de: Hachiyou Shou Specials,,6.35,10167,7625,2,Special,8,Finished Airing,"Sep 23, 2005 to Apr 16, 2006",,,"None found, add some","None found, add some",Yumeta Company,Visual novel,"Fantasy, Romance, Supernatural","Historical, Isekai, Time Travel",5 min. per ep.,PG-13 - Teens 13 or older,2,Shoujo
Hensuki▽,,6.35,9591,7626,3,TV,12,Finished Airing,"Jul 8, 2019 to Sep 23, 2019",Summer 2019,Unknown,"None found, add some","None found, add some","Seven,       Geek Toys",Light novel,"Comedy, Ecchi",School,1 min. per ep.,PG-13 - Teens 13 or older,9,
Hikari no Ou,The Fire Hunter,6.35,3326,7627,44,TV,10,Finished Airing,"Jan 14, 2023 to Mar 18, 2023",Winter 2023,Saturdays at 22:30 (JST),"Production I.G,       WOWOW,       flying DOG","None found, add some",Signal.MD,Light novel,Fantasy,,24 min. per ep.,PG-13 - Teens 13 or older,105,
Isekai Cheat Magician: Yoiboshi no Matsuri to Majutsushi,,6.35,4106,7628,29,TV Special,1,Finished Airing,05-Jul-21,,,"AT-X,       Kadokawa","None found, add some",Encourage Films,Light novel,"Action, Adventure, Fantasy",Isekai,23 min.,PG-13 - Teens 13 or older,63,
"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta","I Got a Cheat Skill in Another World and Became Unrivaled in The Real World, Too",6.35,837,7629,294,TV,13,Finished Airing,"Apr 7, 2023 to Jun 30, 2023",Spring 2023,Fridays at 00:30 (JST),"TMS Entertainment,       Tokyo MX,       BS11,       Kadokawa,       CTW","None found, add some",Millepensee,Light novel,"Action, Adventure, Fantasy","Isekai, School",24 min. per ep.,PG-13 - Teens 13 or older,"2,170",
Juubee Ninpuuchou Burst,Ninja Scroll Burst,6.35,15479,7630,587,ONA,1,Finished Airing,24-Jun-12,,,"None found, add some","None found, add some",Madhouse,Original,"Action, Horror, Supernatural","Martial Arts, Samurai",1 min.,R - 17+ (violence & profanity),3,
Kirakira 5th Anniversary Live Anime: Kick Start Generation,,6.35,10795,7631,2,OVA,1,Finished Airing,27-Mar-13,,,"Lantis,       Media Factory","None found, add some",SILVER LINK.,Visual novel,,Music,26 min.,G - All Ages,7,
"Kono Healer, Mendokusai","Don't Hurt Me, My Healer!",6.35,2878,7632,59,TV,12,Finished Airing,"Apr 10, 2022 to Jun 26, 2022",Spring 2022,Sundays at 21:00 (JST),"AT-X,       Nippon Columbia,       BS11,       Crunchyroll,       Kadokawa Media House,       Kadokawa,       INCS toenter","None found, add some",Jumondo,Web manga,"Adventure, Comedy, Fantasy",,23 min. per ep.,PG-13 - Teens 13 or older,161,
Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi - Interval,Ghost in the Shell: Stand Alone Complex: Tachikomatic Days Fan Disc,6.35,7849,7633,6,Special,3,Finished Airing,25-Feb-04,,,"None found, add some","None found, add some",Production I.G,Unknown,"Comedy, Sci-Fi",Mecha,1 min. per ep.,G - All Ages,1,
Kuro ga Ita Natsu,,6.35,13285,7634,1,Movie,1,Finished Airing,04-Jun-90,,,"GEN Productions,       RCC Chugoku Broadcasting","None found, add some","None found, add some",Original,Drama,"Historical, Pets",1 hr. 7 min.,G - All Ages,3,
Lupin III: Pilot Film,,6.35,6186,7635,10,Movie,1,Finished Airing,1969,,,"Tokyo Movie Shinsha,       TOHO",Discotek Media,"None found, add some",Manga,"Action, Comedy",Adult Cast,12 min.,R+ - Mild Nudity,6,Seinen
Mashle: Mash Burnedead to Fushigi na Tegami,Mashle: Magic and Muscles - Mash Burnedead and the Mysterious Letter,6.35,5327,7636,16,TV Special,1,Finished Airing,20-May-23,,,"None found, add some","None found, add some",A-1 Pictures,Manga,"Action, Comedy, Fantasy","Gag Humor, Parody, School",23 min.,PG-13 - Teens 13 or older,37,Shounen
Mikan Enikki Specials,,6.35,15605,7637,570,Special,2,Finished Airing,24-Aug-93,,,"None found, add some","None found, add some",Nippon Animation,Manga,"Fantasy, Slice of Life",Pets,18 min. per ep.,G - All Ages,0,Shoujo
Minami Kamakura Koukou Joshi Jitensha-bu,Minami Kamakura High School Girls Cycling Club,6.35,4699,7638,22,TV,12,Finished Airing,"Jan 7, 2017 to Mar 25, 2017",Winter 2017,Saturdays at 00:00 (JST),"Genco,       AT-X,       Exit Tunes,       Duckbill Entertainment,       Shanghai Tiantan Culture & Media,       NADA Holdings,       My Theater D.D.,       Crunchyroll SC Anime Fund","None found, add some","J.C.Staff,       A.C.G.T.",Manga,Sports,"CGDCT, School",23 min. per ep.,PG-13 - Teens 13 or older,17,Shounen
Monster Strike Anime: Kieyuku Uchuu-hen,Monster Strike The Fading Cosmos,6.35,8459,7639,5,ONA,13,Finished Airing,"Oct 7, 2017 to Jan 6, 2018",,,XFLAG Pictures,"None found, add some","Anima,       ILCA,       Yokohama Animation Lab,       CGCG Studio",Game,"Action, Fantasy",Video Game,10 min. per ep.,PG-13 - Teens 13 or older,5,
Nanatsu no Umi no Tico Specials,,6.35,14863,7640,685,TV Special,2,Finished Airing,Jun-01,,,Bandai Visual,"None found, add some",Nippon Animation,Original,"Adventure, Slice of Life",,45 min. per ep.,G - All Ages,1,
Nyanbo!,,6.35,7648,7641,6,TV,26,Finished Airing,"Sep 27, 2016 to Mar 28, 2017",Fall 2016,Tuesdays at 06:40 (JST),"None found, add some",Discotek Media,Shirogumi,Manga,Comedy,,5 min. per ep.,PG - Children,8,
Onboro Film,Broken Down Film,6.35,10091,7642,3,Movie,1,Finished Airing,17-Aug-85,,,"None found, add some","None found, add some",Tezuka Productions,Original,Comedy,Parody,5 min.,G - All Ages,2,
Ookii 1-nensei to Chiisana 2-nensei,The Big First-Grader and the Small Second-Grader,6.35,8481,7643,5,Movie,1,Finished Airing,01-Mar-14,,,"None found, add some","None found, add some",A-1 Pictures,Original,Adventure,,25 min.,PG - Children,0,
Otogi Story Tenshi no Shippo Specials,Angel Tales,6.35,10909,7644,2,OVA,2,Finished Airing,"Mar 25, 2002 to Jul 25, 2002",,,"None found, add some",Bandai Entertainment,Tokyo Kids,Unknown,"Comedy, Fantasy, Romance",,23 min. per ep.,PG-13 - Teens 13 or older,1,
Pokemon Diamond & Pearl: Clip Show,,6.35,8987,7645,4,TV Special,1,Finished Airing,28-Sep-06,,,TV Tokyo,"None found, add some",OLM,Game,"Action, Adventure, Comedy, Fantasy",,24 min.,PG - Children,0,Kids
Popee the Performer: Countdown Special,,6.35,13503,7646,1,Special,1,Finished Airing,31-Dec-02,,,"None found, add some","None found, add some",Zuiyo,Original,Comedy,"Mythology, School",5 min.,R - 17+ (violence & profanity),2,
Qin Xia,The Warrior From Qin,6.35,10766,7647,2,ONA,12,Finished Airing,"Oct 16, 2020 to Dec 25, 2020",,,"Tencent Animation & Comics,       Qiyuan Yinghua","None found, add some","None found, add some",Web manga,"Action, Adventure, Fantasy",,23 min. per ep.,PG-13 - Teens 13 or older,4,
Rakudai Majo: Fuuka to Yami no Majo,The Klutzy Witch: Fuuka and the Witch of Darkness,6.35,9739,7648,3,Movie,1,Finished Airing,31-Mar-23,,,Pony Canyon,"None found, add some",Production I.G,Book,Fantasy,,59 min.,PG-13 - Teens 13 or older,6,
Ring ni Kakero 1,,6.35,8450,7649,5,TV,12,Finished Airing,"Oct 6, 2004 to Dec 15, 2004",Fall 2004,Unknown,"None found, add some","None found, add some",Toei Animation,Manga,Sports,Combat Sports,23 min. per ep.,PG - Children,3,Shounen
RoboMasters the Animated Series,,6.35,5852,7650,12,TV,6,Finished Airing,"Oct 13, 2017 to Nov 17, 2017",Fall 2017,Fridays at 22:30 (JST),DJI,"None found, add some","Gonzo,       DandeLion Animation Studio",Original,,School,24 min. per ep.,PG-13 - Teens 13 or older,15,
RWBY: Hyousetsu Teikoku,RWBY: Ice Queendom,6.35,1991,7651,107,TV,12,Finished Airing,"Jul 3, 2022 to Sep 18, 2022",Summer 2022,Sundays at 22:30 (JST),"Warner Bros. Japan,       Good Smile Company,       KLab,       Bandai Namco Filmworks,       Bandai Namco Music Live","None found, add some",Shaft,Other,Action,,24 min. per ep.,PG-13 - Teens 13 or older,636,
Jurassic!,,6.34,10893,7652,2,ONA,1,Finished Airing,24-Aug-19,,,"None found, add some","None found, add some",Toei Animation,Picture book,Fantasy,Historical,1 min.,G - All Ages,3,
Kacchikenee!,,6.34,10989,7653,2,Movie,1,Finished Airing,19-Mar-16,,,"None found, add some","None found, add some",Tezuka Productions,Original,Supernatural,Visual Arts,24 min.,PG-13 - Teens 13 or older,4,
Kaiketsu Zorori Movie: Uchuu no Yuusha-tachi,,6.34,15779,7654,545,Movie,1,Finished Airing,12-Sep-15,,,"None found, add some","None found, add some","Ajia-do,       Bandai Namco Pictures",Picture book,"Adventure, Comedy",,48 min.,PG - Children,1,
Kidou Senshi Gundam UC: One of Seventy Two,Mobile Suit Gundam Unicorn: One of Seventy Two,6.34,10423,7655,2,Special,1,Finished Airing,03-Aug-13,,,"None found, add some","None found, add some",Sunrise,Novel,,Mecha,Unknown,PG-13 - Teens 13 or older,1,
Lily to Kaeru to (Otouto),"Lily, Frogs, and Little Brother.",6.34,12432,7656,1,TV Special,1,Finished Airing,20-Aug-06,,,"None found, add some","None found, add some",Toei Animation,Original,"Adventure, Comedy, Supernatural",,27 min.,PG - Children,0,
Mashin Eiyuuden Wataru: Owarinaki Toki no Monogatari,,6.34,13688,7657,981,OVA,3,Finished Airing,"Oct 1, 1993 to Feb 1, 1994",,,"None found, add some","None found, add some",Sunrise,Unknown,Fantasy,,28 min. per ep.,,0,
Mushrambo (2008),,6.34,11256,7658,2,OVA,2,Finished Airing,21-Sep-08,,,"None found, add some","None found, add some",Toei Animation,Unknown,"Action, Adventure, Fantasy, Sci-Fi",,1 hr. 30 min. per ep.,PG - Children,3,
NG Knight Ramune & 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen,,6.34,11977,7659,1,OVA,3,Finished Airing,"Jul 21, 1991 to Nov 21, 1991",,,"None found, add some",Discotek Media,Ashi Productions,Original,"Adventure, Comedy, Fantasy",Mecha,30 min. per ep.,PG-13 - Teens 13 or older,2,
Nintama Rantarou Movie,,6.34,14458,7660,780,Movie,1,Finished Airing,29-Jun-96,,,"None found, add some","None found, add some",Ajia-do,Unknown,Comedy,,46 min.,G - All Ages,2,Shounen
Pika Don,,6.34,13080,7661,1,Movie,1,Finished Airing,1978,,,Studio Lotus,"None found, add some","None found, add some",Unknown,Drama,Historical,9 min.,R+ - Mild Nudity,0,
Pokemon XY: New Year's Eve 2014 Super Mega Special,,6.34,8954,7662,4,TV Special,1,Finished Airing,31-Dec-14,,,TV Tokyo,"None found, add some",OLM,Game,"Action, Adventure, Comedy, Fantasy",,48 min.,PG - Children,0,Kids
Recorder to Randoseru Mi☆ Special,,6.34,7473,7663,6,Special,1,Finished Airing,02-Oct-13,,,Takeshobo,"None found, add some",Seven,4-koma manga,"Comedy, Slice of Life",School,3 min.,PG-13 - Teens 13 or older,1,Seinen
Sengoku Basara Movie: 4-koma Gekijou - Another Last Party,,6.34,9747,7664,3,Special,5,Finished Airing,07-Dec-11,,,"None found, add some",Funimation,Production I.G,Game,Comedy,Historical,1 min. per ep.,PG-13 - Teens 13 or older,4,
Sensou no Tsukurikata,What Happens Before War?,6.34,12838,7665,1,Movie,1,Finished Airing,02-Oct-15,,,"None found, add some","None found, add some",Saigo no Shudan,Picture book,Drama,,7 min.,PG - Children,0,
Shaonian Jinyiwei 2nd Season,,6.34,15074,7666,649,ONA,13,Finished Airing,"Oct 5, 2017 to Jan 11, 2018",,,"Boyan Pictures,       Youku","None found, add some","None found, add some",Original,"Action, Adventure, Mystery, Romance","Historical, Martial Arts",20 min. per ep.,PG-13 - Teens 13 or older,6,
Shi Wan Ge Leng Xiaohua Movie 1,One Hundred Thousand Bad Jokes,6.34,14383,7667,800,Movie,1,Finished Airing,01-Jan-15,,,Yaoqi,"None found, add some",L²Studio,Web manga,"Action, Adventure, Comedy, Fantasy",Parody,1 hr. 40 min.,PG-13 - Teens 13 or older,1,
